match_id,source_file,set_number,team,own_score,opp_score,h_score,v_score,first_touch,touch_quality,touch_quality_score,setter,settercall,settercall_desc,settercall_type,score_diff,score_stage,is_clutch,prev_attack_result,streak_flow,possession_num,point_type,own_rotation,opp_rotation,setter_front,attacker_rt_eff,is_repeat_route,consecutive_toss_count,attack_code,attack_zone,num_blockers,attack_between_blockers,attacker_name,attack_result,attacker_season_pct,ace_is_front,setter_number,setter_canonical,setter_name,attacker_rt_eff_missing,brier_score
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,3,대한항공,22,15,15,22,Reception,#,3.0,MKAL-2502,KA,A Quick,Middle,7,4,0,2,1,1.0,Sideout,1,1.0,0,0.6666666666666666,0,1.0,CA,3,1.0,False,MKAL-2501,!,57.08,1.0,2,대한항공_2,한선수,0,0.1825758861624856
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,3,우리카드,16,22,16,22,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,-6,4,0,1,1,1.0,Sideout,1,6.0,0,0.5,0,1.0,CA,3,2.0,False,MWC-2510,#,60.71,1.0,2,우리카드_2,한태준,0,0.011328457757476736
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,3,우리카드,19,23,19,23,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,-4,4,0,1,1,1.0,Sideout,6,5.0,0,0.4117647058823529,0,1.0,LC,4,1.0,False,MWC-2599,#,45.2,1.0,2,우리카드_2,한태준,0,0.21370765836643385
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,3,대한항공,24,19,19,24,Reception,!,1.0,MKAL-2502,KC,A Quick(long),Middle,5,4,0,3,1,1.0,Sideout,5,5.0,0,0.0,1,1.0,CA,3,1.0,False,MKAL-2523,#,60.8,1.0,2,대한항공_2,한선수,0,0.2274178103441281
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,3,우리카드,20,24,20,24,Reception,-,0.0,MWC-2502,,,None,-4,4,0,1,1,1.0,Sideout,5,4.0,0,0.5,0,1.0,XH,2,2.0,False,MWC-2520,#,52.13,1.0,2,우리카드_2,한태준,0,0.00448953322139317
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,3,대한항공,25,20,20,25,Reception,!,1.0,MKAL-2502,KA,A Quick,Middle,5,4,0,1,1,1.0,Sideout,4,4.0,1,0.5,0,1.0,P8,8,0.0,False,MKAL-2516,#,46.97,0.0,2,대한항공_2,한선수,0,1.1837780357050456
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,1,1,1,1,Reception,#,3.0,MKAL-2502,KA,A Quick,Middle,0,1,0,1,-1,1.0,Sideout,6,4.0,0,0.5,0,1.0,CA,3,1.0,False,MKAL-2501,#,57.08,1.0,2,대한항공_2,한선수,0,0.09675206015650153
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,3,2,3,2,Reception,-,0.0,MWC-2502,,,None,1,1,0,1,1,1.0,Sideout,3,4.0,1,0.3333333333333333,0,1.0,LC,4,3.0,False,MWC-2522,#,52.41,0.0,2,우리카드_2,한태준,0,0.006987139557465077
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,3,3,3,3,Reception,#,3.0,MKAL-2502,KA,A Quick,Middle,0,1,0,1,1,1.0,Sideout,4,2.0,1,0.5789473684210527,0,1.0,LC,4,1.0,False,MKAL-2510,#,53.5,0.0,2,대한항공_2,한선수,0,0.6335614947905732
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,4,3,3,4,Freeball,+,2.0,MKAL-2502,KA,A Quick,Middle,1,1,0,1,2,1.0,Breakpoint,3,2.0,1,0.6153846153846154,0,1.0,P9,9,1.0,False,MKAL-2515,#,50.78,0.0,2,대한항공_2,한선수,0,0.0027194000112676273
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,3,5,3,5,Reception,+,2.0,MWC-2502,KA,A Quick,Middle,-2,1,0,1,-3,1.0,Sideout,2,3.0,1,0.5185185185185185,0,1.0,P9,9,2.0,False,MWC-2520,=,52.13,0.0,2,우리카드_2,한태준,0,0.0016009820621666695
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,4,7,4,7,Reception,-,0.0,MWC-2502,KA,A Quick,Middle,-3,1,0,2,-2,1.0,Sideout,1,2.0,0,0.3684210526315789,0,1.0,LC,4,2.0,False,MWC-2522,/,52.41,1.0,2,우리카드_2,한태준,0,0.12371779983779498
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,5,7,5,7,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,-2,1,0,2,1,1.0,Sideout,1,2.0,0,0.5714285714285714,0,1.0,CA,3,1.0,False,MWC-2510,#,60.71,1.0,2,우리카드_2,한태준,0,0.011585643104669915
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,7,6,6,7,Reception,-,0.0,MKAL-2502,,,None,1,1,0,1,-2,1.0,Sideout,2,6.0,1,0.6296296296296297,1,2.0,PR,9,3.0,False,MKAL-2515,-,50.78,0.0,2,대한항공_2,한선수,0,0.0026962217300103
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,7,6,6,7,Dig,#,3.0,MKAL-2502,,,None,1,1,0,3,-2,3.0,Sideout,2,6.0,1,0.6,0,1.0,CB,4,2.0,False,MKAL-2501,/,57.08,0.0,2,대한항공_2,한선수,0,0.7976865129071486
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,9,7,7,9,Reception,#,3.0,MKAL-2502,KA,A Quick,Middle,2,2,0,2,1,1.0,Sideout,1,5.0,0,0.6071428571428571,1,1.0,LC,4,2.0,False,MKAL-2515,#,50.78,1.0,2,대한항공_2,한선수,0,0.2225142260666424
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,7,10,7,10,Reception,+,2.0,MWC-2502,KB,B Quick,Middle,-3,2,0,1,-2,1.0,Sideout,5,6.0,0,0.4827586206896552,0,1.0,XC,2,2.0,False,MWC-2520,/,52.13,1.0,2,우리카드_2,한태준,0,0.0025723732123307205
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,8,10,8,10,Reception,+,2.0,MWC-2502,KB,B Quick,Middle,-2,2,0,2,1,1.0,Sideout,5,6.0,0,0.4444444444444444,0,1.0,LC,4,2.0,False,MWC-2599,#,45.2,1.0,2,우리카드_2,한태준,0,0.06816268028426126
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,9,11,9,11,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,-2,2,0,1,1,1.0,Sideout,4,5.0,1,0.4666666666666667,0,1.0,P9,9,2.0,False,MWC-2520,#,52.13,0.0,2,우리카드_2,한태준,0,0.00040771674025344087
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,12,9,9,12,Reception,-,0.0,MKAL-2502,KR,shifted to 2,Shift,3,2,0,1,1,1.0,Sideout,5,3.0,0,0.6,1,1.0,LC,4,2.0,False,MKAL-2510,+,53.5,1.0,2,대한항공_2,한선수,0,0.002869185780860502
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,12,9,9,12,Freeball,+,2.0,MKAL-2502,KE,"pass to 3a, 2c",Other,3,2,0,3,1,2.0,Sideout,5,3.0,0,0.5714285714285714,1,2.0,LC,4,2.0,False,MKAL-2510,#,53.5,1.0,2,대한항공_2,한선수,0,0.006606714713351346
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,14,11,11,14,Reception,-,0.0,MKAL-2502,KB,B Quick,Middle,3,2,0,1,1,1.0,Sideout,3,1.0,1,0.25,1,1.0,CB,4,0.0,False,MKAL-2523,#,60.8,0.0,2,대한항공_2,한선수,0,1.1732113400959554
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,12,14,12,14,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,-2,2,0,1,1,1.0,Sideout,1,2.0,0,0.625,0,1.0,CA,3,0.0,False,MWC-2510,#,60.71,1.0,2,우리카드_2,한태준,0,0.009737305053207686
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,15,12,12,15,Reception,-,0.0,MKAL-2502,KB,B Quick,Middle,3,2,0,1,1,1.0,Sideout,2,6.0,1,0.6206896551724138,0,1.0,P9,9,2.0,False,MKAL-2515,#,50.78,0.0,2,대한항공_2,한선수,0,0.0006840185948724133
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,13,15,13,15,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,-2,2,0,1,1,1.0,Sideout,6,1.0,0,0.47368421052631576,0,1.0,LC,4,1.0,False,MWC-2599,#,45.2,1.0,2,우리카드_2,한태준,0,0.2698287962538373
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,13,18,13,18,Reception,+,2.0,MWC-2502,KB,B Quick,Middle,-5,3,0,1,-3,1.0,Sideout,5,6.0,0,0.35,0,1.0,P8,8,1.0,False,MWC-2522,=,52.41,1.0,2,우리카드_2,한태준,0,0.5204071723843829
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,18,15,15,18,Reception,-,0.0,MKAL-2502,,,None,3,3,0,1,-2,1.0,Sideout,6,4.0,0,0.6333333333333333,0,2.0,XH,2,0.0,False,MKAL-2515,=,50.78,1.0,2,대한항공_2,한선수,0,0.08156484685915895
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,16,19,16,19,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,-3,3,0,2,1,1.0,Sideout,4,5.0,1,0.6,0,1.0,CA,3,2.0,False,MWC-2507,#,60.27,0.0,2,우리카드_2,한태준,0,0.035238070851486
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,20,16,16,20,Reception,#,3.0,MKAL-2502,KA,A Quick,Middle,4,4,0,2,1,1.0,Sideout,5,3.0,0,0.5384615384615384,0,1.0,P8,8,0.0,False,MKAL-2516,#,46.97,1.0,2,대한항공_2,한선수,0,0.8765907460220204
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,17,20,17,20,Reception,!,1.0,MWC-2502,KA,A Quick,Middle,-3,4,0,1,1,1.0,Sideout,3,4.0,1,0.4838709677419355,0,1.0,P9,9,2.0,False,MWC-2520,#,52.13,0.0,2,우리카드_2,한태준,0,0.0012372849943301692
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,20,18,18,20,Reception,!,1.0,MKAL-2502,KA,A Quick,Middle,2,4,1,1,-2,1.0,Sideout,4,2.0,1,0.6129032258064516,0,1.0,P9,9,2.0,False,MKAL-2515,=,50.78,0.0,2,대한항공_2,한선수,0,0.001368612167976231
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,20,19,19,20,Reception,!,1.0,MKAL-2502,KA,A Quick,Middle,1,4,1,2,-3,1.0,Sideout,4,2.0,1,0.4,0,1.0,CA,3,2.0,False,MKAL-2523,-,60.8,0.0,2,대한항공_2,한선수,0,0.006703311090382871
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,19,20,19,20,Dig,#,3.0,MWC-2502,,,None,-1,4,1,1,3,2.0,Breakpoint,2,4.0,1,0.5,1,2.0,P9,9,2.0,False,MWC-2520,#,52.13,0.0,2,우리카드_2,한태준,0,0.0008651811050878778
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,대한항공,21,19,19,21,Reception,-,0.0,MKAL-2502,KR,shifted to 2,Shift,2,4,1,3,1,1.0,Sideout,4,2.0,1,0.5909090909090909,0,1.0,LC,4,2.0,False,MKAL-2510,#,53.5,0.0,2,대한항공_2,한선수,0,0.1000401021395869
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,19,22,19,22,Reception,-,0.0,MWC-2502,,,None,-3,4,0,1,-2,1.0,Sideout,2,6.0,1,0.5151515151515151,1,3.0,P9,9,2.0,False,MWC-2520,+,52.13,0.0,2,우리카드_2,한태준,0,0.0017039386989187802
acaa71d6-1b31-4adc-beb5-ddcbc07dc31d,&[20251204_2R_M20] 우리카드 vs 대한항공_수현(완).dvw,4,우리카드,19,24,19,24,Reception,+,2.0,MWC-2502,KA,A Quick,Middle,-5,4,0,3,-4,1.0,Sideout,2,6.0,1,0.3333333333333333,0,1.0,LC,4,2.0,False,MWC-2522,/,52.41,0.0,2,우리카드_2,한태준,0,0.13731576138395715
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,1,0,0,0,Reception,+,2.0,MOK-2506,KA,A Quick,Middle,1,1,0,0,0,1.0,Sideout,2,2.0,1,51.8,0,1.0,LC,4,,True,MOK-2512,#,51.8,0.0,6,OK저축은행_6,이민규,0,0.10638516100345088
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,1,1,1,1,Reception,#,3.0,MKC-2506,KA,A Quick,Middle,0,1,0,0,1,1.0,Sideout,2,1.0,1,50.71,0,1.0,P9,9,1.0,False,MKC-2513,-,50.71,0.0,6,한국전력_6,하승우,0,0.004789359497243295
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,1,1,1,1,Dig,+,2.0,MOK-2506,,,None,0,1,0,1,-1,2.0,Breakpoint,1,2.0,0,1.0,1,2.0,LH,4,3.0,False,MOK-2512,!,51.8,1.0,6,OK저축은행_6,이민규,0,0.011520710749309446
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,1,1,1,1,Freeball,#,3.0,MKC-2506,KA,A Quick,Middle,0,1,0,3,1,3.0,Sideout,2,1.0,1,0.0,1,2.0,P9,9,,True,MKC-2513,#,50.71,0.0,6,한국전력_6,하승우,0,0.003371255974916061
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,2,1,1,2,Reception,-,0.0,MOK-2506,,,None,1,1,0,3,1,1.0,Sideout,1,1.0,0,44.24,0,1.0,XH,2,2.0,False,MOK-2513,+,44.24,1.0,6,OK저축은행_6,이민규,0,0.0014951372112547833
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,2,2,2,2,Reception,#,3.0,MKC-2506,KA,A Quick,Middle,0,1,0,1,1,1.0,Sideout,1,6.0,0,0.5,0,3.0,XC,2,2.0,False,MKC-2513,#,50.71,1.0,6,한국전력_6,하승우,0,0.15308851054407088
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,3,2,2,3,Reception,#,3.0,MOK-2506,KB,B Quick,Middle,1,1,0,3,1,1.0,Sideout,6,6.0,0,0.0,1,2.0,XC,2,,True,MOK-2513,#,44.24,1.0,6,OK저축은행_6,이민규,0,0.0037306833816365113
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,2,4,2,4,Reception,!,1.0,MKC-2506,KB,B Quick,Middle,-2,1,0,1,-2,1.0,Sideout,6,5.0,0,58.76,0,1.0,CB,4,,True,MKC-2525,!,58.76,1.0,6,한국전력_6,하승우,0,1.3644710278509076
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,2,5,2,5,Reception,!,1.0,MKC-2506,KA,A Quick,Middle,-3,1,0,3,-3,1.0,Sideout,6,5.0,0,0.0,0,2.0,CA,3,1.0,False,MKC-2525,=,58.76,1.0,6,한국전력_6,하승우,0,0.7114351602765883
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,6,3,3,6,Reception,#,3.0,MOK-2506,KB,B Quick,Middle,3,1,0,1,1,1.0,Sideout,5,5.0,0,53.56,0,1.0,LC,4,2.0,False,MOK-2508,!,53.56,1.0,6,OK저축은행_6,이민규,0,0.29125256700333224
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,6,3,3,6,Dig,!,1.0,MOK-2506,,,None,3,1,0,3,1,2.0,Sideout,5,5.0,0,0.5,0,1.0,XH,2,2.0,False,MOK-2513,!,44.24,1.0,6,OK저축은행_6,이민규,0,0.004070615503255451
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,6,3,3,6,Dig,!,1.0,MOK-2506,,,None,3,1,0,3,1,3.0,Sideout,5,5.0,0,0.3333333333333333,1,2.0,XH,2,2.0,False,MOK-2513,#,44.24,1.0,6,OK저축은행_6,이민규,0,0.005365726890960794
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,4,6,4,6,Reception,#,3.0,MKC-2506,KB,B Quick,Middle,-2,1,0,2,1,1.0,Sideout,5,4.0,0,43.68,0,1.0,LC,4,,True,MKC-2510,#,43.68,1.0,6,한국전력_6,하승우,0,0.21584894957501233
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,7,4,4,7,Reception,!,1.0,MOK-2506,KE,속공 없을 때,Other,3,1,0,1,1,1.0,Sideout,4,4.0,1,0.0,0,1.0,LC,4,2.0,False,MOK-2508,#,53.56,0.0,6,OK저축은행_6,이민규,0,0.03868067821709132
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,8,5,5,8,Reception,-,0.0,MOK-2506,,,None,3,2,0,1,1,1.0,Sideout,3,3.0,1,0.5,1,1.0,LC,4,2.0,False,MOK-2512,#,51.8,0.0,6,OK저축은행_6,이민규,0,0.0001576834391128605
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,5,9,5,9,Reception,!,1.0,MKC-2506,KB,B Quick,Middle,-4,2,0,1,-2,1.0,Sideout,3,2.0,1,0.75,0,1.0,P9,9,,True,MKC-2513,+,50.71,0.0,6,한국전력_6,하승우,0,0.0009789103696037336
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,6,9,6,9,Reception,+,2.0,MKC-2506,KB,B Quick,Middle,-3,2,0,3,1,1.0,Sideout,3,2.0,1,1.0,0,1.0,LC,4,,True,MKC-2510,#,43.68,0.0,6,한국전력_6,하승우,0,0.14283244352167696
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,10,6,6,10,Reception,!,1.0,MOK-2506,KB,B Quick,Middle,4,2,0,1,1,1.0,Sideout,2,2.0,1,1.0,1,1.0,CB,4,1.0,False,MOK-2518,#,56.54,0.0,6,OK저축은행_6,이민규,0,0.012859456861554795
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,7,10,7,10,Reception,#,3.0,MKC-2506,KA,A Quick,Middle,-3,2,0,1,1,1.0,Sideout,2,1.0,1,50.0,0,1.0,CA,3,1.0,False,MKC-2518,#,50.0,0.0,6,한국전력_6,하승우,0,0.14662254437011374
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,10,8,8,10,Reception,+,2.0,MOK-2506,KB,B Quick,Middle,2,2,0,1,-2,1.0,Sideout,1,1.0,0,1.0,1,2.0,CB,4,1.0,False,MOK-2518,!,56.54,1.0,6,OK저축은행_6,이민규,0,0.9029226209361769
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,11,8,8,11,Reception,#,3.0,MOK-2506,KB,B Quick,Middle,3,2,0,3,1,1.0,Sideout,1,1.0,0,0.6,0,1.0,XC,2,2.0,False,MOK-2513,+,44.24,1.0,6,OK저축은행_6,이민규,0,0.0018790788005429303
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,11,8,8,11,Dig,+,2.0,MOK-2506,,,None,3,2,0,3,1,3.0,Sideout,1,1.0,0,0.5,1,2.0,XC,2,,True,MOK-2513,#,44.24,1.0,6,OK저축은행_6,이민규,0,0.001955731927452873
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,12,9,9,12,Reception,#,3.0,MOK-2506,KB,B Quick,Middle,3,2,0,1,1,1.0,Sideout,6,6.0,0,0.5714285714285714,1,3.0,XC,2,1.0,False,MOK-2513,#,44.24,1.0,6,OK저축은행_6,이민규,0,0.0013297623326158116
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,13,10,10,13,Reception,#,3.0,MOK-2506,KA,A Quick,Middle,3,2,0,1,1,1.0,Sideout,5,5.0,0,1.0,0,1.0,CA,3,2.0,False,MOK-2517,#,57.54,1.0,6,OK저축은행_6,이민규,0,0.022862201710621796
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,14,11,11,14,Freeball,+,2.0,MOK-2506,KA,A Quick,Middle,3,2,0,1,1,2.0,Sideout,4,4.0,1,0.625,0,1.0,P9,9,2.0,False,MOK-2513,#,44.24,0.0,6,OK저축은행_6,이민규,0,0.006130713773425184
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,12,14,12,14,Reception,-,0.0,MKC-2506,,,None,-2,2,0,1,1,1.0,Sideout,4,3.0,1,0.5,0,1.0,PR,9,3.0,False,MKC-2513,#,50.71,0.0,6,한국전력_6,하승우,0,0.0016305048507216113
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,15,12,12,15,Reception,-,0.0,MOK-2506,,,None,3,2,0,1,1,1.0,Sideout,3,3.0,1,0.6666666666666666,1,2.0,PR,9,2.0,False,MOK-2513,#,44.24,0.0,6,OK저축은행_6,이민규,0,0.005710179525139034
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,13,15,13,15,Reception,#,3.0,MKC-2506,KA,A Quick,Middle,-2,2,0,1,1,1.0,Sideout,3,2.0,1,1.0,0,1.0,LZ,4,1.0,False,MKC-2510,#,43.68,0.0,6,한국전력_6,하승우,0,0.26896514701243446
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,14,16,14,16,Reception,!,1.0,MKC-2506,KA,A Quick,Middle,-2,3,0,1,1,1.0,Sideout,2,1.0,1,0.5714285714285714,0,1.0,P9,9,,True,MKC-2513,#,50.71,0.0,6,한국전력_6,하승우,0,0.000643639178659396
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,17,14,14,17,Reception,#,3.0,MOK-2506,KA,A Quick,Middle,3,3,0,1,1,1.0,Sideout,1,1.0,0,0.6666666666666666,0,1.0,CA,3,1.0,False,MOK-2518,#,56.54,1.0,6,OK저축은행_6,이민규,0,0.20323216218935689
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,한국전력,14,18,14,18,Reception,-,0.0,MKC-2506,,,None,-4,3,0,1,-2,1.0,Sideout,1,6.0,0,1.0,0,1.0,XH,2,2.0,False,MKC-2501,-,47.37,1.0,6,한국전력_6,하승우,0,0.22407167558122407
6424f8b6-d22e-4f8e-8d99-58d843deefa0,&[20251205_2R_M21] 한국전력 vs OK저축은행_건희(연아 완).dvw,1,OK저축은행,18,14,14,18,Dig,+,2.0,MOK-2506,,,None,4,3,0,1,2,2.0,Breakpoint,6,1.0,0,0.7,0,1.0,XH,2,2.0,False,MOK-2513,-,44.24,1.0,6,OK저축은행_6,이민규,0,0.0035120776017587164
