match_id,set_number,team,own_score,opp_score,h_score,v_score,first_touch,touch_quality,touch_quality_score,setter,settercall,settercall_desc,settercall_type,score_diff,score_stage,is_clutch,prev_attack_result,streak_flow,possession_num,point_type,own_rotation,opp_rotation,setter_front,attacker_rt_eff,is_repeat_route,consecutive_toss_count,attack_code,attack_zone,num_blockers,attack_between_blockers,attacker_name,attack_result,attacker_season_pct,ace_is_front,setter_canonical,setter_name,attacker_rt_eff_missing,brier_score
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,6,5,6,5,Reception,#,3.0,P8,KB,B Quick,Middle,1,1,0,1,-2,1.0,Sideout,3,2.0,1,0.65,0,1.0,P9,9,,True,Attacker77,/,49.4,0.0,P8,P8,0,0.0096147125356617
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,6,6,6,6,Reception,#,3.0,P8,KB,B Quick,Middle,0,1,0,2,-3,1.0,Sideout,3,2.0,1,0.25,0,1.0,LC,4,,True,Attacker76,/,49.67,0.0,P8,P8,0,0.2936748454597766
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,7,6,7,6,Reception,-,0.0,P8,KL,Shifted to 4,Shift,1,1,0,2,1,1.0,Sideout,3,2.0,1,0.6190476190476191,0,1.0,PR,9,2.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0015667659951198
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,8,7,7,8,Freeball,#,3.0,P1,KE,"pass to 3a, 2c",Other,1,2,0,1,2,1.0,Breakpoint,1,2.0,0,0.6666666666666666,0,1.0,LC,4,2.0,False,Attacker32,#,59.87,1.0,P1,P1,0,0.7824915014392084
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,8,8,8,8,Reception,#,3.0,P8,KA,A Quick,Middle,0,2,0,1,1,1.0,Sideout,2,1.0,1,0.5,0,1.0,P8,8,2.0,False,Attacker84,+,46.47,0.0,P8,P8,0,0.7441360247148076
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,8,8,8,8,Freeball,#,3.0,P8,KA,A Quick,Middle,0,2,0,3,1,2.0,Sideout,2,1.0,1,0.6363636363636364,0,1.0,P9,9,1.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0041397603202941
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,9,8,8,9,Reception,+,2.0,P1,KA,A Quick,Middle,1,2,0,1,1,1.0,Sideout,1,1.0,0,1.0,0,1.0,CA,3,1.0,False,Attacker30,-,44.09,1.0,P1,P1,0,0.0078313433731858
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,8,10,8,10,Reception,#,3.0,P8,KA,A Quick,Middle,-2,2,0,1,-2,1.0,Sideout,1,6.0,0,1.0,0,1.0,CA,3,2.0,False,Attacker85,/,44.44,1.0,P8,P8,0,0.0072613081442291
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,9,10,9,10,Reception,#,3.0,P8,KA,A Quick,Middle,-1,2,0,2,1,1.0,Sideout,1,6.0,0,0.2352941176470588,0,1.0,LC,4,2.0,False,Attacker76,#,49.67,1.0,P8,P8,0,0.8847859361689459
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,11,9,9,11,Reception,!,1.0,P1,KA,A Quick,Middle,2,2,0,3,1,1.0,Sideout,6,6.0,0,0.6,0,1.0,XC,2,2.0,False,Attacker27,#,50.78,1.0,P1,P1,0,0.2395544133218418
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,10,11,10,11,Reception,#,3.0,P8,KA,A Quick,Middle,-1,2,0,1,1,1.0,Sideout,6,5.0,0,0.5,0,1.0,CA,3,2.0,False,Attacker85,#,44.44,1.0,P8,P8,0,0.0569248226765146
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,12,10,10,12,Reception,#,3.0,P1,KB,B Quick,Middle,2,2,0,1,1,1.0,Sideout,5,5.0,0,0.6190476190476191,1,2.0,XC,2,1.0,False,Attacker27,#,50.78,1.0,P1,P1,0,0.0536964352816381
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,11,12,11,12,Reception,-,0.0,P8,,,,-1,2,0,1,1,1.0,Sideout,5,4.0,0,0.625,0,1.0,XC,2,2.0,False,Attacker77,#,49.4,1.0,P8,P8,0,0.0030315032138268
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,12,13,12,13,Reception,+,2.0,P8,KA,A Quick,Middle,-1,2,0,1,1,1.0,Sideout,4,3.0,1,0.2777777777777778,0,1.0,P8,8,2.0,False,Attacker76,-,49.67,0.0,P8,P8,0,0.9332495395072212
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,12,13,12,13,Freeball,+,2.0,P8,KB,B Quick,Middle,-1,2,0,3,1,2.0,Sideout,4,3.0,1,0.64,0,1.0,P9,9,2.0,False,Attacker77,!,49.4,0.0,P8,P8,0,0.0046383901998609
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,12,13,12,13,Dig,!,1.0,P8,,,,-1,2,0,3,1,3.0,Sideout,4,3.0,1,0.3333333333333333,0,1.0,LH,4,3.0,False,Attacker84,!,46.47,0.0,P8,P8,0,0.0260413887554769
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,12,13,12,13,Dig,!,1.0,P8,,,,-1,2,0,3,1,4.0,Sideout,4,3.0,1,0.6153846153846154,0,1.0,P9,9,2.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0004501382996392
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,13,13,13,13,Reception,#,3.0,P1,KA,A Quick,Middle,0,2,0,1,-2,1.0,Sideout,3,3.0,1,0.5,0,1.0,P8,8,,True,Attacker24,/,53.5,0.0,P1,P1,0,0.4924511724459731
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,14,13,13,14,Reception,-,0.0,P1,KE,"pass to 3a, 2c",Other,1,2,0,2,1,1.0,Sideout,3,3.0,1,0.6875,0,1.0,LC,4,2.0,False,Attacker32,#,59.87,0.0,P1,P1,0,0.1855341807290672
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,15,14,14,15,Reception,#,3.0,P1,KA,A Quick,Middle,1,2,0,1,1,1.0,Sideout,2,2.0,1,0.5,0,1.0,CA,3,,True,Attacker30,#,44.09,0.0,P1,P1,0,0.0561181293257638
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,15,15,15,15,Reception,+,2.0,P8,KA,A Quick,Middle,0,2,0,1,1,1.0,Sideout,2,1.0,1,0.6296296296296297,1,2.0,P9,9,2.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0013105742548377
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,16,15,15,16,Reception,#,3.0,P1,KA,A Quick,Middle,1,3,0,1,1,1.0,Sideout,1,1.0,0,0.7058823529411765,0,1.0,XC,2,2.0,False,Attacker32,#,59.87,1.0,P1,P1,0,0.7012836628500049
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,16,16,16,16,Reception,#,3.0,P8,KA,A Quick,Middle,0,3,0,1,1,1.0,Sideout,1,6.0,0,0.2631578947368421,0,1.0,LC,4,1.0,False,Attacker76,#,49.67,1.0,P8,P8,0,0.8209114381269873
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,16,17,17,16,Reception,!,1.0,P1,KA,A Quick,Middle,-1,3,0,1,-2,1.0,Sideout,6,6.0,0,0.7222222222222222,0,2.0,P8,8,,True,Attacker32,=,59.87,1.0,P1,P1,0,0.9950137821551268
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,17,17,17,17,Reception,-,0.0,P1,,,,0,3,0,2,1,1.0,Sideout,6,6.0,0,0.6521739130434783,0,1.0,XH,2,3.0,False,Attacker27,#,50.78,1.0,P1,P1,0,0.2342961963541939
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,18,17,18,17,Reception,#,3.0,P8,KB,B Quick,Middle,1,3,0,1,1,1.0,Sideout,6,5.0,0,0.3,0,2.0,P8,8,,True,Attacker76,#,49.67,1.0,P8,P8,0,0.2077886571382254
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,18,18,18,18,Reception,#,3.0,P1,KB,B Quick,Middle,0,3,0,1,1,1.0,Sideout,5,5.0,0,0.4545454545454545,0,1.0,LC,4,2.0,False,Attacker24,#,53.5,1.0,P1,P1,0,0.2375879038432058
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,22,20,22,20,Reception,-,0.0,P8,,,,2,4,1,1,1,1.0,Sideout,3,5.0,1,0.6551724137931034,0,1.0,P9,9,2.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0007097330836361
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,21,23,23,21,Reception,-,0.0,P1,KR,shifted to 2,Shift,-2,4,1,1,1,1.0,Sideout,2,2.0,1,0.65,1,1.0,LC,4,2.0,False,Attacker32,#,59.87,0.0,P1,P1,0,0.0055476406055376
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,23,22,23,22,Reception,!,1.0,P8,KA,A Quick,Middle,1,4,1,1,-2,1.0,Sideout,2,1.0,1,0.6666666666666666,1,2.0,P9,9,2.0,False,Attacker77,!,49.4,0.0,P8,P8,0,0.0011560383511552
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,22,23,23,22,Freeball,#,3.0,P1,KA,A Quick,Middle,-1,4,1,1,2,2.0,Breakpoint,1,2.0,0,0.6666666666666666,0,1.0,XC,2,2.0,False,Attacker27,#,50.78,1.0,P1,P1,0,0.1494808610420178
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,23,24,24,23,Reception,#,3.0,P1,KA,A Quick,Middle,-1,4,1,1,1,1.0,Sideout,1,1.0,0,0.6666666666666666,1,1.0,XC,2,1.0,False,Attacker32,#,59.87,1.0,P1,P1,0,1.073323697339066
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_6,25,23,25,23,Reception,-,0.0,P8,KR,shifted to 2,Shift,2,4,1,3,1,1.0,Sideout,1,6.0,0,0.6451612903225806,0,3.0,XH,2,3.0,False,Attacker77,-,49.4,1.0,P8,P8,0,0.0016651483358097
9e14b504-b862-4fd4-a74c-d6976618956a,3,Team_1,23,25,25,23,Dig,+,2.0,P1,,,,-2,4,1,1,-1,2.0,Breakpoint,6,1.0,0,0.5,0,1.0,LH,4,2.0,False,Attacker24,/,53.5,1.0,P1,P1,0,0.0214409480460017
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,1,0,0,0,Reception,-,0.0,P1,KL,Shifted to 4,Shift,1,1,0,2,0,1.0,Sideout,6,1.0,0,0.4615384615384615,1,2.0,LC,4,2.0,False,Attacker24,-,53.5,1.0,P1,P1,0,0.0034851492953786
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,0,1,0,0,Dig,!,1.0,P8,KA,A Quick,Middle,-1,1,0,3,0,3.0,Breakpoint,1,6.0,0,0.6666666666666666,0,1.0,CA,3,1.0,False,Attacker85,/,44.44,1.0,P8,P8,0,0.4624296190333974
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,1,1,1,1,Reception,#,3.0,P8,KA,A Quick,Middle,0,1,0,2,1,1.0,Sideout,1,5.0,0,0.5,1,2.0,CA,3,,True,Attacker85,#,44.44,1.0,P8,P8,0,0.235185459831682
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,2,1,1,2,Reception,#,3.0,P1,KA,A Quick,Middle,1,1,0,3,1,1.0,Sideout,5,6.0,0,0.6666666666666666,0,1.0,CA,3,,,Attacker30,-,44.09,1.0,P1,P1,0,0.0283432942966757
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,1,2,1,2,Dig,+,2.0,P8,KA,A Quick,Middle,-1,1,0,1,-1,2.0,Breakpoint,6,5.0,0,0.25,0,1.0,LC,4,2.0,False,Attacker84,+,46.47,1.0,P8,P8,0,0.2329718358253185
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,1,2,1,2,Dig,#,3.0,P8,KA,A Quick,Middle,-1,1,0,3,-1,4.0,Breakpoint,6,5.0,0,0.2,1,2.0,LC,4,2.0,False,Attacker84,+,46.47,1.0,P8,P8,0,0.0173136298281129
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,1,2,1,2,Freeball,#,3.0,P8,KA,A Quick,Middle,-1,1,0,3,-1,5.0,Breakpoint,6,5.0,0,0.625,0,1.0,XC,2,1.0,False,Attacker77,!,49.4,1.0,P8,P8,0,0.0081877186200472
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,2,1,1,2,Freeball,+,2.0,P1,KA,A Quick,Middle,1,1,0,3,1,6.0,Sideout,5,6.0,0,0.6538461538461539,0,1.0,XC,2,2.0,False,Attacker27,#,50.78,1.0,P1,P1,0,0.0694984700737339
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,3,2,2,3,Reception,#,3.0,P1,KA,A Quick,Middle,1,1,0,1,1,1.0,Sideout,4,5.0,1,0.5,0,1.0,CA,3,0.0,False,Attacker30,#,44.09,0.0,P1,P1,0,0.0516934514272178
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,4,2,2,4,Freeball,+,2.0,P1,KA,A Quick,Middle,2,1,0,1,2,1.0,Breakpoint,3,5.0,1,0.6666666666666666,0,1.0,P9,9,2.0,False,Attacker27,#,50.78,0.0,P1,P1,0,0.0035935186337257
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,3,4,3,4,Reception,#,3.0,P8,KB,B Quick,Middle,-1,1,0,3,1,1.0,Sideout,5,3.0,0,0.3181818181818182,0,1.0,P8,8,,True,Attacker76,#,49.67,1.0,P8,P8,0,0.1878095074964479
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,4,4,4,4,Reception,-,0.0,P1,,,,0,1,0,1,-2,1.0,Sideout,3,4.0,1,0.6785714285714286,1,2.0,P9,9,2.0,False,Attacker27,=,50.78,0.0,P1,P1,0,0.0033784361589206
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,5,6,5,6,Reception,#,3.0,P8,KA,A Quick,Middle,-1,1,0,1,1,1.0,Sideout,4,2.0,1,0.1666666666666666,0,1.0,LC,4,1.0,False,Attacker84,#,46.47,0.0,P8,P8,0,0.1908270808679951
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,7,5,5,7,Reception,+,2.0,P1,KB,B Quick,Middle,2,1,0,2,1,1.0,Sideout,2,3.0,1,1.0,0,1.0,CB,4,,True,Attacker20,#,57.08,0.0,P1,P1,0,0.7845401216511354
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,9,5,5,9,Freeball,#,3.0,P1,KB,B Quick,Middle,4,2,0,1,3,1.0,Breakpoint,1,3.0,0,0.6551724137931034,0,1.0,XC,2,1.0,False,Attacker27,#,50.78,1.0,P1,P1,0,0.0633071654135071
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,6,9,6,9,Reception,#,3.0,P8,KA,A Quick,Middle,-3,2,0,1,1,1.0,Sideout,3,1.0,1,0.3333333333333333,1,1.0,LB,4,2.0,False,Attacker76,#,49.67,0.0,P8,P8,0,0.0050623024106262
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,9,7,7,9,Reception,-,0.0,P1,,,,2,2,0,1,-2,1.0,Sideout,1,2.0,0,0.6666666666666666,0,2.0,LO,4,3.0,False,Attacker27,=,50.78,1.0,P1,P1,0,0.8582608100185735
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,10,7,7,10,Reception,#,3.0,P1,KA,A Quick,Middle,3,2,0,2,1,1.0,Sideout,1,2.0,0,0.6451612903225806,1,3.0,LC,4,1.0,False,Attacker27,#,50.78,1.0,P1,P1,0,1.036635597071668
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,7,11,7,11,Reception,!,1.0,P8,KA,A Quick,Middle,-4,2,0,1,-2,1.0,Sideout,2,6.0,1,0.6060606060606061,0,1.0,P9,9,2.0,False,Attacker77,/,49.4,0.0,P8,P8,0,0.0013366695796022
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,13,7,7,13,Freeball,#,3.0,P1,KB,B Quick,Middle,6,2,0,1,4,1.0,Breakpoint,6,2.0,0,1.0,1,1.0,CB,4,2.0,False,Attacker20,#,57.08,1.0,P1,P1,0,0.0410833507536421
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,7,14,7,14,Reception,#,3.0,P8,KA,A Quick,Middle,-7,2,0,2,-5,1.0,Sideout,2,6.0,1,0.6,0,1.0,CA,3,2.0,False,Attacker85,!,44.44,0.0,P8,P8,0,0.0537378560687124
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,8,14,8,14,Reception,+,2.0,P8,KB,B Quick,Middle,-6,2,0,3,1,1.0,Sideout,2,6.0,1,0.5882352941176471,0,1.0,P9,9,2.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0006176985711526
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,15,8,8,15,Reception,#,3.0,P1,KB,B Quick,Middle,7,2,0,1,1,1.0,Sideout,6,1.0,0,1.0,1,2.0,CB,4,2.0,False,Attacker20,#,57.08,1.0,P1,P1,0,1.115070769857443
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,9,15,9,15,Reception,#,3.0,P8,KA,A Quick,Middle,-6,2,0,1,1,1.0,Sideout,1,5.0,0,0.6,0,2.0,XC,2,2.0,False,Attacker77,#,49.4,1.0,P8,P8,0,0.0026986433219609
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,16,9,9,16,Reception,#,3.0,P1,KA,A Quick,Middle,7,3,0,1,1,1.0,Sideout,5,6.0,0,0.4285714285714285,1,1.0,LC,4,2.0,False,Attacker24,#,53.5,1.0,P1,P1,0,0.0075079476585168
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,10,16,10,16,Reception,+,2.0,P8,KA,A Quick,Middle,-6,3,0,1,1,1.0,Sideout,6,4.0,0,0.6111111111111112,1,3.0,XC,2,2.0,False,Attacker77,#,49.4,1.0,P8,P8,0,0.0039878591155969
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,11,16,11,16,Freeball,+,2.0,P8,KE,"pass to 3a, 2c",Other,-5,3,0,1,2,1.0,Breakpoint,5,4.0,0,0.6216216216216216,1,4.0,XH,2,2.0,False,Attacker77,#,49.4,1.0,P8,P8,0,0.0017424329080282
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,17,14,14,17,Reception,!,1.0,P1,KA,A Quick,Middle,3,3,0,1,-2,1.0,Sideout,3,4.0,1,0.6666666666666666,0,1.0,P9,9,2.0,False,Attacker27,-,50.78,0.0,P1,P1,0,0.0024585323524574
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,14,17,14,17,Dig,+,2.0,P8,,,,-3,3,0,1,2,2.0,Breakpoint,4,3.0,1,0.631578947368421,0,5.0,PR,9,2.0,False,Attacker77,+,49.4,0.0,P8,P8,0,0.0001775156236551
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,17,14,14,17,Dig,+,2.0,P1,,,,3,3,0,3,-2,3.0,Sideout,3,4.0,1,0.6470588235294118,1,2.0,PR,9,2.0,False,Attacker27,=,50.78,0.0,P1,P1,0,0.0159928392448554
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,17,17,17,17,Dig,+,2.0,P8,,,,0,3,0,3,5,2.0,Breakpoint,4,6.0,1,0.5,0,1.0,XH,2,2.0,False,Attacker78,!,34.71,0.0,P8,P8,0,1.8308322005369877
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,17,17,17,17,Dig,!,1.0,P8,,,,0,3,0,3,5,3.0,Breakpoint,4,6.0,1,0.6153846153846154,0,1.0,PR,9,3.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0003389435136444
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,18,18,18,18,Reception,+,2.0,P8,KA,A Quick,Middle,0,3,0,1,1,1.0,Sideout,4,5.0,1,0.625,1,2.0,PR,9,2.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0006584178614345
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,18,20,18,20,Reception,#,3.0,P8,KA,A Quick,Middle,-2,4,1,1,-2,1.0,Sideout,3,4.0,1,0.0,0,1.0,LC,4,1.0,False,Attacker81,=,41.96,0.0,P8,P8,0,0.3138520788518629
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,19,20,19,20,Reception,#,3.0,P8,KA,A Quick,Middle,-1,4,1,2,1,1.0,Sideout,3,4.0,1,0.6341463414634146,0,1.0,P9,9,2.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0018440594617072
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,20,21,20,21,Reception,-,0.0,P8,KL,Shifted to 4,Shift,-1,4,1,1,1,1.0,Sideout,2,3.0,1,0.0,0,1.0,LC,4,2.0,False,Attacker81,+,41.96,0.0,P8,P8,0,0.0154440330582785
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,20,21,20,21,Freeball,#,3.0,P8,KA,A Quick,Middle,-1,4,1,3,1,2.0,Sideout,2,3.0,1,0.6428571428571429,0,1.0,P9,9,2.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0049845705775275
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,22,22,22,22,Reception,#,3.0,P8,KA,A Quick,Middle,0,4,1,1,1,1.0,Sideout,1,5.0,0,0.5,0,1.0,CA,3,,True,Attacker85,#,44.44,1.0,P8,P8,0,0.063682499737981
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,22,23,23,22,Reception,#,3.0,P1,KA,A Quick,Middle,-1,4,1,2,-2,1.0,Sideout,5,6.0,0,0.6285714285714286,0,3.0,XC,2,1.0,False,Attacker27,-,50.78,1.0,P1,P1,0,0.1842715218453416
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,23,22,23,22,Dig,+,2.0,P8,,,,1,4,1,1,2,2.0,Breakpoint,6,5.0,0,0.6511627906976745,0,1.0,LH,4,2.0,False,Attacker77,#,49.4,1.0,P8,P8,0,1.8267205025199449
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,23,23,23,23,Reception,#,3.0,P1,KA,A Quick,Middle,0,4,1,3,1,1.0,Sideout,5,6.0,0,0.4375,0,1.0,LC,4,,True,Attacker24,#,53.5,1.0,P1,P1,0,0.1487856360059536
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,24,23,24,23,Reception,-,0.0,P8,,,,1,4,1,1,1,1.0,Sideout,6,4.0,0,0.6590909090909091,0,2.0,XH,2,2.0,False,Attacker77,+,49.4,1.0,P8,P8,0,0.0007643446216678
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,23,24,24,23,Dig,-,0.0,P1,,,,-1,4,1,1,-1,2.0,Breakpoint,4,6.0,1,0.6111111111111112,0,1.0,PR,9,0.0,False,Attacker27,-,50.78,0.0,P1,P1,0,0.0029505928588436
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,24,23,24,23,Dig,#,3.0,P8,KA,A Quick,Middle,1,4,1,3,1,3.0,Sideout,6,4.0,0,0.6444444444444445,1,3.0,XC,2,2.0,False,Attacker77,#,49.4,1.0,P8,P8,0,0.0021294151002369
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,24,24,24,24,Reception,#,3.0,P1,KA,A Quick,Middle,0,4,1,3,1,1.0,Sideout,4,5.0,1,0.5945945945945946,1,2.0,P9,9,2.0,False,Attacker27,#,50.78,0.0,P1,P1,0,0.0007158476009797
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,26,25,26,25,Reception,#,3.0,P8,KA,A Quick,Middle,1,4,1,1,1,1.0,Sideout,4,2.0,1,0.6521739130434783,0,4.0,P9,9,2.0,False,Attacker77,#,49.4,0.0,P8,P8,0,0.0018824526318214
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,26,26,26,26,Reception,#,3.0,P1,KB,B Quick,Middle,0,4,1,1,1,1.0,Sideout,2,3.0,1,0.6052631578947368,1,3.0,P9,9,2.0,False,Attacker27,#,50.78,0.0,P1,P1,0,0.0013265156061024
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,26,27,26,27,Reception,-,0.0,P8,KE,"pass to 3a, 2c",Other,-1,4,1,1,-2,1.0,Sideout,3,1.0,1,0.6595744680851063,1,5.0,PR,9,2.0,False,Attacker77,/,49.4,0.0,P8,P8,0,0.0006389125389383
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_6,26,28,26,28,Reception,!,1.0,P8,KA,A Quick,Middle,-2,4,1,2,-3,1.0,Sideout,3,1.0,1,0.6458333333333334,1,6.0,PR,9,2.0,False,Attacker77,+,49.4,0.0,P8,P8,0,0.0003948497597889
9e14b504-b862-4fd4-a74c-d6976618956a,4,Team_1,28,26,26,28,Dig,+,2.0,P1,KB,B Quick,Middle,2,4,1,1,3,2.0,Breakpoint,1,3.0,0,46.97,0,1.0,LC,4,2.0,False,Attacker28,#,46.97,1.0,P1,P1,0,0.2738037487818229
d2d5958c-9b4b-48d6-80fd-107c86474486,1,Team_5,1,0,0,0,Reception,+,2.0,P5,KA,A Quick,Middle,1,1,0,0,0,1.0,Sideout,2,1.0,1,51.8,0,1.0,LC,4,2.0,False,Attacker69,#,51.8,0.0,P5,P5,0,0.0496978011046278
d2d5958c-9b4b-48d6-80fd-107c86474486,1,Team_3,0,2,0,2,Reception,-,0.0,P3,,,,-2,1,0,0,-1,1.0,Sideout,1,1.0,0,50.71,0,1.0,LH,4,3.0,False,Attacker50,+,50.71,1.0,P3,P3,0,0.1167747120509144
d2d5958c-9b4b-48d6-80fd-107c86474486,1,Team_5,2,0,0,2,Dig,+,2.0,P5,,,,2,1,0,1,1,2.0,Breakpoint,1,1.0,0,1.0,1,2.0,LH,4,2.0,False,Attacker69,#,51.8,1.0,P5,P5,0,0.0180598277110039
d2d5958c-9b4b-48d6-80fd-107c86474486,1,Team_3,1,2,1,2,Reception,!,1.0,P3,KE,"pass to 3a, 2c",Other,-1,1,0,3,1,1.0,Sideout,1,1.0,0,0.0,1,2.0,LC,4,2.0,False,Attacker50,#,50.71,1.0,P3,P3,0,0.2566132484973337
d2d5958c-9b4b-48d6-80fd-107c86474486,1,Team_5,3,1,1,3,Reception,+,2.0,P5,KB,B Quick,Middle,2,1,0,1,1,1.0,Sideout,1,6.0,0,56.54,1,1.0,CB,4,1.0,False,Attacker73,#,56.54,1.0,P5,P5,0,0.0193777896483125
d2d5958c-9b4b-48d6-80fd-107c86474486,1,Team_3,2,3,2,3,Reception,!,1.0,P3,KA,A Quick,Middle,-1,1,0,1,1,1.0,Sideout,6,6.0,0,0.5,1,3.0,LC,4,2.0,False,Attacker50,+,50.71,1.0,P3,P3,0,0.8667975067264806
d2d5958c-9b4b-48d6-80fd-107c86474486,1,Team_5,4,2,2,4,Reception,#,3.0,P5,KA,A Quick,Middle,2,1,0,1,1,1.0,Sideout,6,5.0,0,1.0,0,1.0,P8,8,1.0,False,Attacker69,#,51.8,1.0,P5,P5,0,0.2624189576937406
d2d5958c-9b4b-48d6-80fd-107c86474486,1,Team_3,3,4,3,4,Reception,#,3.0,P3,KB,B Quick,Middle,-1,1,0,3,1,1.0,Sideout,5,5.0,0,0.3333333333333333,0,4.0,XC,2,1.0,False,Attacker50,#,50.71,1.0,P3,P3,0,0.1057253130262075
